0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																							
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																						
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																					
			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																				
				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	97	97	97	97	97	0	0	0																																																																																																																			
					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.5	96.5	96.5	96.5	96.5	96.5	0	0	0	0																																																																																																																		
						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.75	95.75	95.75	95.75	95.75	95.75	0	0	0	0	0																																																																																																																	
							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.5	94.5	94.5	94.5	94.5	94.5	0	0	0	0	0	0																																																																																																																
								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.125	93.125	93.125	93.125	0	0	0	0	0	0	0	0																																																																																																															
									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	91	91	91	0	0	0	0	0	0	0	0	0																																																																																																														
										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0																																																																																																													
											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.375	87.375	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																												
												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.5	86.5	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																											
													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.25	86.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																										
														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																									
															0	0	0	0	0	0	97	96.5	95.75	94.5	0	0	0	0	0	0	0	0	0	0	0	86	86	0	0	0	0	0	0	0	83	83	83	83	0	0	0	0	0																																																																																																								
																0	0	0	0	0	97	96.5	95.75	94.5	93.125	91	0	0	0	0	0	0	0	0	0	86	86	0	0	0	0	0	0	0	83	83	83	83	83	83	0	0	0	0																																																																																																							
																	0	0	0	0	97	96.5	95.75	94.5	93.125	91	89	87.375	86.5	86.25	86	86	86	86	86	86	86	86	86	86	83	83	83	83	83	83	83	83	83	83	83	83	0	0	0																																																																																																						
																		0	0	0	97	96.5	95.75	94.5	93.125	91	89	87.375	86.5	86.25	86	86	86	86	86	86	86	86	86	86	83	83	83	83	83	83	83	83	83	83	83	83	0	0	0	0																																																																																																					
																			0	0	97	96.5	95.75	94.5	93.125	91	0	0	0	0	0	0	0	0	0	86	86	0	0	0	0	0	0	0	83	83	83	83	83	83	0	0	0	0	0	0	0																																																																																																				
																				0	97	96.5	95.75	94.5	0	0	0	0	0	0	0	0	0	0	0	86	86	0	0	0	0	0	0	0	83	83	83	83	0	0	0	0	0	0	0	0	0	0																																																																																																			
																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	86	0	0	0	0	0	0	0	83	83	83	83	0	0	0	0	0	0	0	0	0	0	0																																																																																																		
																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	86	0	0	0	0	0	0	0	83	83	83	83	83	82	80	78	78	78	78	78	78	78	78	0																																																																																																	
																							0	0	0	0	0	0	0	0	0	0	0	0	0	86	86	0	0	0	0	0	0	0	83	83	83	83	83	82	80	78	78	78	78	78	78	78	78	78	0																																																																																																
																								0	0	0	0	0	0	0	0	0	0	0	0	83	83	0	0	0	0	0	0	0	83	83	83	83	83	82	80	78	78	78	78	78	78	78	78	78	0	0																																																																																															
																									0	0	0	0	0	0	0	0	0	0	0	83	83	0	0	0	0	0	0	0	83	83	83	83	83	82	80	78	78	78	78	78	78	78	78	78	0	0	0																																																																																														
																										0	0	0	0	0	0	0	0	0	0	83	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	78	78	78	0	0	0	0																																																																																													
																											0	0	0	0	0	0	0	83	83	83	83	83	83	82	80	78	78	78	78	78	78	78	78	78	78	78	78	0	0	0	78	78	78	78	0	0	0	0	0																																																																																												
																												0	0	0	0	0	0	83	83	83	83	83	83	82	80	78	78	78	78	78	78	78	78	78	78	78	78	0	0	0	78	78	78	78	0	0	0	0	0	0																																																																																											
																													0	0	0	0	0	83	83	83	83	83	83	82	80	78	78	78	78	78	78	78	78	78	78	78	78	0	0	0	78	78	78	78	0	0	0	0	0	0	0																																																																																										
																														0	0	0	0	83	83	83	83	83	83	82	80	78	78	78	78	78	78	78	78	78	78	78	78	0	0	0	78	78	78	78	0	0	0	0	0	0	0	0																																																																																									
																															0	0	0	0	83	83	83	83	0	0	0	0	0	0	0	0	0	0	0	78	78	78	78	0	0	0	78	78	78	78	0	0	0	0	0	0	0	0	0																																																																																								
																																0	0	0	83	83	83	83	0	0	0	0	0	0	0	0	0	0	0	78	78	78	78	0	0	0	78	78	78	78	0	0	0	0	0	0	0	0	0	0																																																																																							
																																	0	0	0	83	83	0	0	0	0	0	0	0	0	0	0	0	75	78	78	78	78	0	0	0	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0																																																																																						
																																		0	0	83	83	0	0	0	0	0	0	0	0	0	0	0	75	78	78	78	78	0	0	0	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0	0																																																																																					
																																			0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	78	78	78	78	0	0	0	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																				
																																				0	0	0	0	0	0	0	0	0	0	0	0	0	75	78	78	78	78	0	0	0	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																			
																																					0	0	0	0	0	0	0	0	0	0	0	0	0	78	78	78	78	0	0	0	78	78	78	78	0	0	0	0	0	0	0	0	0	0	79	79	77	75	73																																																																																		
																																						0	0	0	0	0	0	0	0	0	0	0	0	78	78	78	78	0	0	0	78	78	78	78	0	0	0	0	0	0	0	0	0	0	79	79	77	75	73	0																																																																																	
																																							0	0	0	0	0	0	0	0	0	0	0	78	78	78	78	0	0	0	78	78	78	78	0	0	0	0	0	0	0	0	0	78	78	78	76	74	72	0	0																																																																																
																																								0	0	0	0	0	0	0	0	0	75	78	78	78	78	0	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	76	74	72	0	0	0																																																																															
																																									0	0	0	0	0	0	0	0	75	78	78	78	78	0	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	76	74	72	0	0	0	0																																																																														
																																										0	0	0	0	0	0	0	75	78	78	78	78	0	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	76	74	72	0	0	0	0	0																																																																													
																																											0	0	0	0	0	0	75	78	78	78	78	0	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	0	78	76	74	72	72	72	72	72	72	72																																																																												
																																												0	0	0	0	0	0	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	76	74	72	72	72	72	72	72	72	72																																																																											
																																													0	0	0	0	0	78	78	78	78	0	0	0	0	0	75	75	75	75	0	0	0	0	0	0	0	0	0	78	76	74	72	72	72	72	72	72	72	72	72																																																																										
																																														0	0	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	0	78	76	74	72	72	72	72	72	72	72	72	72	72																																																																									
																																															0	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	76	74	72	0	0	72	72	72	72	72	72	72	0																																																																								
																																																0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	76	74	72	0	0	0	72	72	72	72	72	72	0	0																																																																							
																																																	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	79	79	79	79	79	78	78	78	76	74	72	0	0	0	0	72	72	72	72	72	0	0	0																																																																						
																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	79	79	79	79	79	78	78	76	74	72	0	0	0	0	0	72	72	72	72	0	0	0	0																																																																					
